,Duration,Closure Hour,Closure Minute,Closure Second,Bridge,Date,Year,Month,Day
2190,82005,14,17,23,Ballard,2016-07-19,2016,07,19
2191,83838,12,58,57,Ballard,2016-07-19,2016,07,19
2192,83598,12,13,11,Ballard,2016-07-19,2016,07,19
2193,84329,11,18,49,Ballard,2016-07-19,2016,07,19
2194,82586,10,39,29,Ballard,2016-07-19,2016,07,19
2195,32979,9,31,48,Ballard,2016-07-19,2016,07,19
2196,84771,18,34,57,Ballard,2016-07-19,2016,07,19
2197,77224,18,0,8,Ballard,2016-07-19,2016,07,19
2198,83332,15,17,44,Ballard,2016-07-18,2016,07,18
2199,85750,14,22,30,Ballard,2016-07-18,2016,07,18
2200,85695,14,5,15,Ballard,2016-07-18,2016,07,18
2201,73956,13,52,5,Ballard,2016-07-18,2016,07,18
2202,35971,10,19,12,Ballard,2016-07-18,2016,07,18
2203,80478,15,51,22,Ballard,2016-07-17,2016,07,17
2204,81195,14,8,31,Ballard,2016-07-17,2016,07,17
2205,81462,12,37,10,Ballard,2016-07-17,2016,07,17
2206,83172,11,10,57,Ballard,2016-07-17,2016,07,17
2207,37224,10,12,57,Ballard,2016-07-17,2016,07,17
2208,84717,20,28,30,Ballard,2016-07-17,2016,07,17
2209,85730,19,55,54,Ballard,2016-07-17,2016,07,17
2210,83871,19,37,27,Ballard,2016-07-17,2016,07,17
2211,85781,18,51,3,Ballard,2016-07-17,2016,07,17
2212,79802,18,36,3,Ballard,2016-07-17,2016,07,17
2213,77293,16,40,58,Ballard,2016-07-16,2016,07,16
2214,79745,14,4,15,Ballard,2016-07-16,2016,07,16
2215,84081,12,10,12,Ballard,2016-07-16,2016,07,16
2216,84988,11,26,6,Ballard,2016-07-16,2016,07,16
2217,80932,10,58,21,Ballard,2016-07-16,2016,07,16
2218,35218,9,22,15,Ballard,2016-07-16,2016,07,16
2219,77434,18,48,56,Ballard,2016-07-16,2016,07,16
2220,83404,16,4,36,Ballard,2016-07-15,2016,07,15
2221,82795,15,8,30,Ballard,2016-07-15,2016,07,15
2222,80438,13,29,56,Ballard,2016-07-15,2016,07,15
2223,81626,11,47,54,Ballard,2016-07-15,2016,07,15
2224,83838,10,21,57,Ballard,2016-07-15,2016,07,15
2225,36503,9,37,39,Ballard,2016-07-15,2016,07,15
2226,81138,19,39,1,Ballard,2016-07-15,2016,07,15
2227,64464,18,6,6,Ballard,2016-07-15,2016,07,15
2228,77329,11,55,15,Ballard,2016-07-14,2016,07,14
2229,42817,9,18,32,Ballard,2016-07-14,2016,07,14
2230,83705,21,5,22,Ballard,2016-07-14,2016,07,14
2231,84075,20,15,37,Ballard,2016-07-14,2016,07,14
2232,85521,19,32,37,Ballard,2016-07-14,2016,07,14
2233,82981,19,2,56,Ballard,2016-07-14,2016,07,14
2234,74801,18,0,47,Ballard,2016-07-14,2016,07,14
2235,83448,14,42,46,Ballard,2016-07-13,2016,07,13
2236,75982,13,48,52,Ballard,2016-07-13,2016,07,13
2237,84505,10,52,35,Ballard,2016-07-13,2016,07,13
2238,85230,10,14,29,Ballard,2016-07-13,2016,07,13
2239,85622,9,47,18,Ballard,2016-07-13,2016,07,13
2240,41546,9,30,48,Ballard,2016-07-13,2016,07,13
2241,84673,20,58,1,Ballard,2016-07-13,2016,07,13
2242,78259,20,26,28,Ballard,2016-07-13,2016,07,13
2243,84433,15,17,48,Ballard,2016-07-12,2016,07,12
2244,78083,14,39,35,Ballard,2016-07-12,2016,07,12
2245,82219,12,9,47,Ballard,2016-07-12,2016,07,12
2246,31875,10,49,14,Ballard,2016-07-12,2016,07,12
2247,72058,19,33,45,Ballard,2016-07-12,2016,07,12
2248,85669,15,29,20,Ballard,2016-09-23,2016,09,23
2249,85601,15,9,55,Ballard,2016-09-23,2016,09,23
2250,73756,14,53,32,Ballard,2016-09-23,2016,09,23
2251,81671,11,12,58,Ballard,2016-09-23,2016,09,23
2252,30269,9,50,30,Ballard,2016-09-23,2016,09,23
2253,76711,18,1,2,Ballard,2016-09-23,2016,09,23
2254,80504,15,15,24,Ballard,2016-09-22,2016,09,22
2255,72520,13,32,48,Ballard,2016-09-22,2016,09,22
2256,75353,9,36,49,Ballard,2016-09-22,2016,09,22
2257,33036,6,29,18,Ballard,2016-09-22,2016,09,22
2258,81777,15,35,20,Ballard,2016-09-21,2016,09,21
2259,82124,14,15,26,Ballard,2016-09-21,2016,09,21
2260,77606,13,1,43,Ballard,2016-09-21,2016,09,21
2261,84918,10,31,20,Ballard,2016-09-21,2016,09,21
2262,16757,9,54,17,Ballard,2016-09-21,2016,09,21
2263,85001,14,28,33,Ballard,2016-09-20,2016,09,20
2264,77953,13,50,10,Ballard,2016-09-20,2016,09,20
2265,67798,11,24,14,Ballard,2016-09-19,2016,09,19
2266,51701,6,7,30,Ballard,2016-09-19,2016,09,19
2267,85697,20,22,26,Ballard,2016-09-19,2016,09,19
2268,82865,20,4,44,Ballard,2016-09-19,2016,09,19
2269,84721,18,54,57,Ballard,2016-09-19,2016,09,19
2270,85439,18,15,11,Ballard,2016-09-19,2016,09,19
2271,79996,17,44,42,Ballard,2016-09-19,2016,09,19
2272,85270,15,54,19,Ballard,2016-09-18,2016,09,18
2273,84858,15,25,15,Ballard,2016-09-18,2016,09,18
2274,84355,14,55,49,Ballard,2016-09-18,2016,09,18
2275,85722,14,17,57,Ballard,2016-09-18,2016,09,18
2276,85667,13,58,39,Ballard,2016-09-18,2016,09,18
2277,80790,13,42,38,Ballard,2016-09-18,2016,09,18
2278,84463,12,5,25,Ballard,2016-09-18,2016,09,18
2279,82280,11,18,56,Ballard,2016-09-18,2016,09,18
2280,82804,10,8,56,Ballard,2016-09-18,2016,09,18
2281,44667,9,4,29,Ballard,2016-09-18,2016,09,18
2282,76473,21,22,59,Ballard,2016-09-18,2016,09,18
2283,81789,18,30,49,Ballard,2016-09-18,2016,09,18
2284,83435,17,9,45,Ballard,2016-09-18,2016,09,18
2285,82308,16,12,50,Ballard,2016-09-17,2016,09,17
2286,79544,14,54,1,Ballard,2016-09-17,2016,09,17
2287,84803,11,54,28,Ballard,2016-09-17,2016,09,17
2288,77489,11,17,38,Ballard,2016-09-17,2016,09,17
2289,85120,8,44,45,Ballard,2016-09-17,2016,09,17
2290,17102,8,14,48,Ballard,2016-09-17,2016,09,17
2291,82841,12,56,18,Ballard,2016-09-16,2016,09,16
2292,79697,11,51,48,Ballard,2016-09-16,2016,09,16
2293,85133,9,54,20,Ballard,2016-09-16,2016,09,16
2294,84044,9,27,30,Ballard,2016-09-16,2016,09,16
2295,25710,8,41,49,Ballard,2016-09-16,2016,09,16
2296,84562,15,43,44,Ballard,2016-09-15,2016,09,15
2297,84872,15,7,21,Ballard,2016-09-15,2016,09,15
2298,84837,14,30,13,Ballard,2016-09-15,2016,09,15
2299,79018,13,57,34,Ballard,2016-09-15,2016,09,15
2300,83734,11,44,58,Ballard,2016-09-15,2016,09,15
2301,83451,10,49,46,Ballard,2016-09-15,2016,09,15
2302,84634,9,55,12,Ballard,2016-09-15,2016,09,15
2303,17888,9,21,4,Ballard,2016-09-15,2016,09,15
2304,80013,14,15,46,Ballard,2016-09-14,2016,09,14
2305,81555,12,23,47,Ballard,2016-09-14,2016,09,14
2306,84578,10,58,8,Ballard,2016-09-14,2016,09,14
2307,84853,10,18,43,Ballard,2016-09-14,2016,09,14
2308,83148,9,48,25,Ballard,2016-09-14,2016,09,14
2309,33552,8,50,1,Ballard,2016-09-14,2016,09,14
2310,77981,18,0,43,Ballard,2016-09-14,2016,09,14
2311,83168,15,33,39,Ballard,2016-09-13,2016,09,13
2312,77815,14,37,23,Ballard,2016-09-13,2016,09,13
2313,79404,12,8,12,Ballard,2016-09-13,2016,09,13
2314,18438,10,5,31,Ballard,2016-09-13,2016,09,13
2315,83617,15,6,44,Ballard,2016-09-12,2016,09,12
2316,85387,14,15,9,Ballard,2016-09-12,2016,09,12
2317,83741,13,45,57,Ballard,2016-09-12,2016,09,12
2318,75836,12,57,32,Ballard,2016-09-12,2016,09,12
2319,84380,9,56,8,Ballard,2016-09-12,2016,09,12
2320,38672,9,15,23,Ballard,2016-09-12,2016,09,12
2321,80383,19,53,56,Ballard,2016-09-12,2016,09,12
2322,82647,18,7,36,Ballard,2016-09-12,2016,09,12
2323,83973,17,0,34,Ballard,2016-09-12,2016,09,12
2324,83485,16,18,27,Ballard,2016-09-11,2016,09,11
2325,85728,15,23,36,Ballard,2016-09-11,2016,09,11
2326,83076,15,6,42,Ballard,2016-09-11,2016,09,11
2327,21975,13,59,15,Ballard,2016-09-11,2016,09,11
2328,81340,19,46,40,Ballard,2016-09-11,2016,09,11
2329,83524,18,17,4,Ballard,2016-09-11,2016,09,11
2330,85854,17,22,31,Ballard,2016-09-11,2016,09,11
2331,86100,17,5,34,Ballard,2016-09-11,2016,09,11
2332,85261,16,48,22,Ballard,2016-09-10,2016,09,10
2333,84939,16,20,39,Ballard,2016-09-10,2016,09,10
2334,85195,15,53,59,Ballard,2016-09-10,2016,09,10
2335,85888,15,27,50,Ballard,2016-09-10,2016,09,10
2336,85354,15,13,15,Ballard,2016-09-10,2016,09,10
2337,86284,14,49,33,Ballard,2016-09-10,2016,09,10
2338,84567,14,35,38,Ballard,2016-09-10,2016,09,10
2339,84559,13,59,27,Ballard,2016-09-10,2016,09,10
2340,85476,13,22,57,Ballard,2016-09-10,2016,09,10
2341,85318,13,3,23,Ballard,2016-09-10,2016,09,10
2342,85696,12,39,52,Ballard,2016-09-10,2016,09,10
2343,85853,12,23,27,Ballard,2016-09-10,2016,09,10
2344,85733,12,10,2,Ballard,2016-09-10,2016,09,10
2345,84855,11,56,6,Ballard,2016-09-10,2016,09,10
2346,83195,11,25,21,Ballard,2016-09-10,2016,09,10
2347,85389,10,28,20,Ballard,2016-09-10,2016,09,10
2348,85814,10,7,32,Ballard,2016-09-10,2016,09,10
2349,85699,9,54,52,Ballard,2016-09-10,2016,09,10
2350,84678,9,38,18,Ballard,2016-09-10,2016,09,10
2351,85181,9,6,20,Ballard,2016-09-10,2016,09,10
2352,85833,8,42,6,Ballard,2016-09-10,2016,09,10
2353,84604,8,29,51,Ballard,2016-09-10,2016,09,10
2354,27590,7,54,28,Ballard,2016-09-10,2016,09,10
2355,85477,15,26,43,Ballard,2016-09-09,2016,09,09
2356,85921,14,38,2,Ballard,2016-09-09,2016,09,09
2357,85843,14,24,48,Ballard,2016-09-09,2016,09,09
2358,83634,14,9,16,Ballard,2016-09-09,2016,09,09
2359,84470,13,16,27,Ballard,2016-09-09,2016,09,09
2360,85656,12,40,7,Ballard,2016-09-09,2016,09,09
2361,76655,12,19,18,Ballard,2016-09-09,2016,09,09
2362,75484,9,30,25,Ballard,2016-09-09,2016,09,09
2363,42538,6,20,33,Ballard,2016-09-09,2016,09,09
2364,77980,18,2,50,Ballard,2016-09-09,2016,09,09
2365,79806,15,34,46,Ballard,2016-09-08,2016,09,08
2366,82806,13,41,31,Ballard,2016-09-08,2016,09,08
2367,85509,12,34,51,Ballard,2016-09-08,2016,09,08
2368,84808,12,17,45,Ballard,2016-09-08,2016,09,08
2369,78381,11,44,18,Ballard,2016-09-08,2016,09,08
2370,17931,9,26,18,Ballard,2016-09-08,2016,09,08
2371,84573,14,20,7,Ballard,2016-09-07,2016,09,07
2372,84371,13,45,49,Ballard,2016-09-07,2016,09,07
2373,84941,13,8,6,Ballard,2016-09-07,2016,09,07
2374,85363,12,38,45,Ballard,2016-09-07,2016,09,07
2375,85530,12,17,12,Ballard,2016-09-07,2016,09,07
2376,85296,11,58,36,Ballard,2016-09-07,2016,09,07
2377,84724,11,35,3,Ballard,2016-09-07,2016,09,07
2378,82815,11,2,36,Ballard,2016-09-07,2016,09,07
2379,85087,9,59,7,Ballard,2016-09-07,2016,09,07
2380,76404,9,32,15,Ballard,2016-09-07,2016,09,07
2381,85502,6,37,31,Ballard,2016-09-07,2016,09,07
2382,29366,6,16,43,Ballard,2016-09-07,2016,09,07
2383,85735,14,23,19,Ballard,2016-09-06,2016,09,06
2384,84445,14,8,34,Ballard,2016-09-06,2016,09,06
2385,85498,13,33,8,Ballard,2016-09-06,2016,09,06
2386,83553,13,12,24,Ballard,2016-09-06,2016,09,06
2387,85098,12,17,0,Ballard,2016-09-06,2016,09,06
2388,84910,11,50,31,Ballard,2016-09-06,2016,09,06
2389,85084,11,15,17,Ballard,2016-09-06,2016,09,06
2390,85245,10,50,27,Ballard,2016-09-06,2016,09,06
2391,84659,10,25,16,Ballard,2016-09-06,2016,09,06
2392,85734,9,52,16,Ballard,2016-09-06,2016,09,06
2393,84824,9,37,33,Ballard,2016-09-06,2016,09,06
2394,19617,9,2,35,Ballard,2016-09-06,2016,09,06
2395,85845,14,25,27,Ballard,2016-09-04,2016,09,04
2396,81080,14,8,5,Ballard,2016-09-04,2016,09,04
2397,84356,12,33,42,Ballard,2016-09-04,2016,09,04
2398,81649,11,54,52,Ballard,2016-09-04,2016,09,04
2399,79357,10,28,39,Ballard,2016-09-04,2016,09,04
2400,46038,8,25,47,Ballard,2016-09-04,2016,09,04
2401,80055,21,7,22,Ballard,2016-09-04,2016,09,04
2402,80167,19,17,16,Ballard,2016-09-04,2016,09,04
2403,80660,17,29,41,Ballard,2016-09-04,2016,09,04
2404,84359,15,46,9,Ballard,2016-09-03,2016,09,03
2405,86028,15,5,57,Ballard,2016-09-03,2016,09,03
2406,85340,14,53,17,Ballard,2016-09-03,2016,09,03
2407,79355,14,29,25,Ballard,2016-09-03,2016,09,03
2408,78626,18,4,32,Ballard,2016-09-03,2016,09,03
2409,85688,15,50,37,Ballard,2016-09-02,2016,09,02
2410,79936,15,32,58,Ballard,2016-09-02,2016,09,02
2411,84308,13,35,54,Ballard,2016-09-02,2016,09,02
2412,85087,12,58,7,Ballard,2016-09-02,2016,09,02
2413,82787,12,31,49,Ballard,2016-09-02,2016,09,02
2414,85025,11,22,12,Ballard,2016-09-02,2016,09,02
2415,85685,10,50,44,Ballard,2016-09-02,2016,09,02
2416,85497,10,32,24,Ballard,2016-09-02,2016,09,02
2417,84673,10,13,53,Ballard,2016-09-02,2016,09,02
2418,16113,9,38,18,Ballard,2016-09-02,2016,09,02
2419,84577,13,57,55,Ballard,2016-09-01,2016,09,01
2420,85055,13,21,2,Ballard,2016-09-01,2016,09,01
2421,85291,12,53,41,Ballard,2016-09-01,2016,09,01
2422,84872,12,31,23,Ballard,2016-09-01,2016,09,01
2423,83489,12,0,36,Ballard,2016-09-01,2016,09,01
2424,83165,11,7,7,Ballard,2016-09-01,2016,09,01
2425,82824,10,7,55,Ballard,2016-09-01,2016,09,01
2426,24734,9,1,50,Ballard,2016-09-01,2016,09,01
2427,84691,15,48,29,Ballard,2016-08-31,2016,08,31
2428,81798,15,14,15,Ballard,2016-08-31,2016,08,31
2429,85776,13,52,14,Ballard,2016-08-31,2016,08,31
2430,84702,13,36,6,Ballard,2016-08-31,2016,08,31
2431,85196,13,2,5,Ballard,2016-08-31,2016,08,31
2432,82007,12,36,53,Ballard,2016-08-31,2016,08,31
2433,85514,11,14,29,Ballard,2016-08-31,2016,08,31
2434,37194,10,50,33,Ballard,2016-08-31,2016,08,31
2435,84640,21,6,15,Ballard,2016-08-31,2016,08,31
2436,84511,20,30,44,Ballard,2016-08-31,2016,08,31
2437,84623,19,51,15,Ballard,2016-08-31,2016,08,31
2438,85714,19,17,57,Ballard,2016-08-31,2016,08,31
2439,83594,19,0,44,Ballard,2016-08-31,2016,08,31
2440,79057,18,4,23,Ballard,2016-08-31,2016,08,31
2441,85786,15,54,14,Ballard,2016-08-30,2016,08,30
2442,83107,15,35,4,Ballard,2016-08-30,2016,08,30
2443,77570,14,35,6,Ballard,2016-08-30,2016,08,30
2444,83771,11,58,44,Ballard,2016-08-30,2016,08,30
2445,82619,11,9,48,Ballard,2016-08-30,2016,08,30
2446,84424,9,55,31,Ballard,2016-08-30,2016,08,30
2447,37917,9,14,9,Ballard,2016-08-30,2016,08,30
2448,84384,19,39,58,Ballard,2016-08-30,2016,08,30
2449,83315,19,1,6,Ballard,2016-08-30,2016,08,30
2450,73489,18,3,0,Ballard,2016-08-30,2016,08,30
2451,84957,14,25,6,Ballard,2016-08-29,2016,08,29
2452,84876,13,56,43,Ballard,2016-08-29,2016,08,29
2453,82566,13,26,2,Ballard,2016-08-29,2016,08,29
2454,83337,12,18,59,Ballard,2016-08-29,2016,08,29
2455,82979,11,11,30,Ballard,2016-08-29,2016,08,29
2456,85741,10,9,37,Ballard,2016-08-29,2016,08,29
2457,85777,9,53,51,Ballard,2016-08-29,2016,08,29
2458,84704,9,40,2,Ballard,2016-08-29,2016,08,29
2459,40125,9,6,31,Ballard,2016-08-29,2016,08,29
2460,84846,20,9,30,Ballard,2016-08-29,2016,08,29
2461,78531,19,36,34,Ballard,2016-08-29,2016,08,29
2462,85547,17,18,48,Ballard,2016-08-29,2016,08,29
2463,85696,17,0,10,Ballard,2016-08-29,2016,08,29
2464,83864,16,42,42,Ballard,2016-08-28,2016,08,28
2465,81419,15,55,31,Ballard,2016-08-28,2016,08,28
2466,85863,14,28,50,Ballard,2016-08-28,2016,08,28
2467,82852,14,13,8,Ballard,2016-08-28,2016,08,28
2468,86109,13,7,53,Ballard,2016-08-28,2016,08,28
2469,83677,12,55,3,Ballard,2016-08-28,2016,08,28
2470,85984,12,6,13,Ballard,2016-08-28,2016,08,28
2471,83314,11,54,56,Ballard,2016-08-28,2016,08,28
2472,75249,11,0,37,Ballard,2016-08-28,2016,08,28
2473,85633,7,50,29,Ballard,2016-08-28,2016,08,28
2474,40451,7,32,37,Ballard,2016-08-28,2016,08,28
2475,83071,18,33,25,Ballard,2016-08-28,2016,08,28
2476,84149,17,34,3,Ballard,2016-08-28,2016,08,28
2477,82550,16,53,59,Ballard,2016-08-27,2016,08,27
2478,84197,15,44,28,Ballard,2016-08-27,2016,08,27
2479,84776,15,2,38,Ballard,2016-08-27,2016,08,27
2480,81679,14,32,48,Ballard,2016-08-27,2016,08,27
2481,84147,13,10,2,Ballard,2016-08-27,2016,08,27
2482,83263,12,25,15,Ballard,2016-08-27,2016,08,27
2483,83954,11,28,56,Ballard,2016-08-27,2016,08,27
2484,83564,10,40,53,Ballard,2016-08-27,2016,08,27
2485,81260,9,49,0,Ballard,2016-08-27,2016,08,27
2486,35468,8,19,11,Ballard,2016-08-27,2016,08,27
2487,78005,18,4,20,Ballard,2016-08-27,2016,08,27
2488,84366,15,37,12,Ballard,2016-08-26,2016,08,26
2489,83204,14,57,57,Ballard,2016-08-26,2016,08,26
2490,85454,14,0,27,Ballard,2016-08-26,2016,08,26
2491,83415,13,40,10,Ballard,2016-08-26,2016,08,26
2492,85492,12,46,14,Ballard,2016-08-26,2016,08,26
2493,82378,12,27,37,Ballard,2016-08-26,2016,08,26
2494,85319,11,15,24,Ballard,2016-08-26,2016,08,26
2495,84308,10,51,58,Ballard,2016-08-26,2016,08,26
2496,85865,10,13,25,Ballard,2016-08-26,2016,08,26
2497,85156,9,55,42,Ballard,2016-08-26,2016,08,26
2498,85579,18,20,5,Ballard,2016-08-26,2016,08,26
2499,78919,18,2,0,Ballard,2016-08-26,2016,08,26
2500,84493,15,53,34,Ballard,2016-08-25,2016,08,25
2501,83942,15,16,38,Ballard,2016-08-25,2016,08,25
2502,84853,14,31,39,Ballard,2016-08-25,2016,08,25
2503,84472,14,1,33,Ballard,2016-08-25,2016,08,25
2504,80442,13,17,10,Ballard,2016-08-25,2016,08,25
2505,85660,11,33,56,Ballard,2016-08-25,2016,08,25
2506,82313,11,18,34,Ballard,2016-08-25,2016,08,25
2507,84291,10,5,24,Ballard,2016-08-25,2016,08,25
2508,85719,9,19,50,Ballard,2016-08-25,2016,08,25
2509,85231,13,28,56,Ballard,2016-08-24,2016,08,24
2510,82647,13,3,0,Ballard,2016-08-24,2016,08,24
2511,83976,11,51,17,Ballard,2016-08-24,2016,08,24
2512,85975,11,7,5,Ballard,2016-08-24,2016,08,24
2513,80729,10,56,39,Ballard,2016-08-24,2016,08,24
2514,77402,9,20,58,Ballard,2016-08-24,2016,08,24
2515,33228,6,36,6,Ballard,2016-08-24,2016,08,24
2516,80035,15,46,41,Ballard,2016-08-23,2016,08,23
2517,85047,13,57,13,Ballard,2016-08-23,2016,08,23
2518,85987,13,30,49,Ballard,2016-08-23,2016,08,23
2519,85410,13,18,2,Ballard,2016-08-23,2016,08,23
2520,82559,12,54,27,Ballard,2016-08-23,2016,08,23
2521,84207,11,42,41,Ballard,2016-08-23,2016,08,23
2522,84071,11,2,45,Ballard,2016-08-23,2016,08,23
2523,85809,10,18,56,Ballard,2016-08-23,2016,08,23
2524,84672,10,2,9,Ballard,2016-08-23,2016,08,23
2525,85629,9,31,27,Ballard,2016-08-23,2016,08,23
2526,23449,9,13,51,Ballard,2016-08-23,2016,08,23
2527,83785,15,30,47,Ballard,2016-08-22,2016,08,22
2528,84079,14,45,42,Ballard,2016-08-22,2016,08,22
2529,84074,14,1,28,Ballard,2016-08-22,2016,08,22
2530,78679,13,20,25,Ballard,2016-08-22,2016,08,22
2531,35933,11,6,5,Ballard,2016-08-22,2016,08,22
2532,81951,21,1,31,Ballard,2016-08-22,2016,08,22
2533,85468,19,41,18,Ballard,2016-08-22,2016,08,22
2534,86057,19,20,30,Ballard,2016-08-22,2016,08,22
2535,82332,19,10,12,Ballard,2016-08-22,2016,08,22
2536,83018,17,56,3,Ballard,2016-08-22,2016,08,22
2537,84399,16,53,49,Ballard,2016-08-21,2016,08,21
2538,84494,16,13,57,Ballard,2016-08-21,2016,08,21
2539,85777,15,37,36,Ballard,2016-08-21,2016,08,21
2540,82862,15,22,32,Ballard,2016-08-21,2016,08,21
2541,85456,14,20,56,Ballard,2016-08-21,2016,08,21
2542,84344,14,2,33,Ballard,2016-08-21,2016,08,21
2543,83157,13,23,20,Ballard,2016-08-21,2016,08,21
2544,75675,12,16,8,Ballard,2016-08-21,2016,08,21
2545,44890,9,10,45,Ballard,2016-08-21,2016,08,21
2546,80503,21,29,11,Ballard,2016-08-21,2016,08,21
2547,85547,19,45,58,Ballard,2016-08-21,2016,08,21
2548,81599,19,25,55,Ballard,2016-08-21,2016,08,21
2549,85188,17,58,27,Ballard,2016-08-21,2016,08,21
2550,84748,17,36,32,Ballard,2016-08-21,2016,08,21
2551,81841,17,7,17,Ballard,2016-08-21,2016,08,21
2552,85393,15,46,37,Ballard,2016-08-20,2016,08,20
2553,85404,15,26,21,Ballard,2016-08-20,2016,08,20
2554,83489,15,1,50,Ballard,2016-08-20,2016,08,20
2555,85054,14,7,56,Ballard,2016-08-20,2016,08,20
2556,83881,13,38,3,Ballard,2016-08-20,2016,08,20
2557,85877,12,46,13,Ballard,2016-08-20,2016,08,20
2558,84784,12,33,59,Ballard,2016-08-20,2016,08,20
2559,85597,11,59,22,Ballard,2016-08-20,2016,08,20
2560,83238,11,42,43,Ballard,2016-08-20,2016,08,20
2561,84566,10,44,58,Ballard,2016-08-20,2016,08,20
2562,85392,10,11,6,Ballard,2016-08-20,2016,08,20
2563,84964,9,48,1,Ballard,2016-08-20,2016,08,20
2564,40235,9,21,28,Ballard,2016-08-20,2016,08,20
2565,82976,20,26,59,Ballard,2016-08-20,2016,08,20
2566,85619,19,23,38,Ballard,2016-08-20,2016,08,20
2567,83458,19,5,51,Ballard,2016-08-20,2016,08,20
2568,75663,18,9,55,Ballard,2016-08-20,2016,08,20
2569,85842,15,1,51,Ballard,2016-08-19,2016,08,19
2570,84758,14,47,27,Ballard,2016-08-19,2016,08,19
2571,85268,14,16,35,Ballard,2016-08-19,2016,08,19
2572,83211,13,52,14,Ballard,2016-08-19,2016,08,19
2573,85144,12,56,42,Ballard,2016-08-19,2016,08,19
2574,83492,12,31,54,Ballard,2016-08-19,2016,08,19
2575,85719,11,39,37,Ballard,2016-08-19,2016,08,19
2576,85318,11,23,53,Ballard,2016-08-19,2016,08,19
2577,85704,11,2,22,Ballard,2016-08-19,2016,08,19
2578,85222,10,46,48,Ballard,2016-08-19,2016,08,19
2579,85759,9,15,39,Ballard,2016-08-19,2016,08,19
2580,21622,9,0,50,Ballard,2016-08-19,2016,08,19
2581,83495,14,50,1,Ballard,2016-08-18,2016,08,18
2582,84526,13,55,59,Ballard,2016-08-18,2016,08,18
2583,80727,13,16,15,Ballard,2016-08-18,2016,08,18
2584,81596,11,35,28,Ballard,2016-08-18,2016,08,18
2585,85046,10,9,57,Ballard,2016-08-18,2016,08,18
2586,84617,9,40,53,Ballard,2016-08-18,2016,08,18
2587,15028,9,5,55,Ballard,2016-08-18,2016,08,18
2588,82918,13,10,1,Ballard,2016-08-17,2016,08,17
2589,83491,12,7,51,Ballard,2016-08-17,2016,08,17
2590,80832,11,13,58,Ballard,2016-08-17,2016,08,17
2591,85007,9,32,20,Ballard,2016-08-17,2016,08,17
2592,19623,9,3,28,Ballard,2016-08-17,2016,08,17
2593,82562,14,24,5,Ballard,2016-08-16,2016,08,16
2594,84502,13,18,53,Ballard,2016-08-16,2016,08,16
2595,84399,12,39,48,Ballard,2016-08-16,2016,08,16
2596,81237,12,1,45,Ballard,2016-08-16,2016,08,16
2597,84137,10,34,13,Ballard,2016-08-16,2016,08,16
2598,83709,9,51,20,Ballard,2016-08-16,2016,08,16
2599,24701,9,1,18,Ballard,2016-08-16,2016,08,16
2600,84730,15,27,59,Ballard,2016-08-15,2016,08,15
2601,85543,14,54,5,Ballard,2016-08-15,2016,08,15
2602,83120,14,33,32,Ballard,2016-08-15,2016,08,15
2603,82366,13,29,10,Ballard,2016-08-15,2016,08,15
2604,84238,12,18,55,Ballard,2016-08-15,2016,08,15
2605,83638,11,38,4,Ballard,2016-08-15,2016,08,15
2606,85178,10,48,17,Ballard,2016-08-15,2016,08,15
2607,85495,10,25,27,Ballard,2016-08-15,2016,08,15
2608,84191,10,1,38,Ballard,2016-08-15,2016,08,15
2609,35456,9,19,17,Ballard,2016-08-15,2016,08,15
2610,79875,19,2,37,Ballard,2016-08-15,2016,08,15
2611,85321,17,7,55,Ballard,2016-08-15,2016,08,15
2612,85923,16,46,28,Ballard,2016-08-14,2016,08,14
2613,83880,16,34,1,Ballard,2016-08-14,2016,08,14
2614,85772,15,46,44,Ballard,2016-08-14,2016,08,14
2615,82492,15,31,41,Ballard,2016-08-14,2016,08,14
2616,85618,14,15,12,Ballard,2016-08-14,2016,08,14
2617,83911,13,59,1,Ballard,2016-08-14,2016,08,14
2618,85079,13,7,43,Ballard,2016-08-14,2016,08,14
2619,85203,10,31,31,Ballard,2016-08-14,2016,08,14
2620,83125,10,7,37,Ballard,2016-08-14,2016,08,14
2621,46145,8,58,3,Ballard,2016-08-14,2016,08,14
2622,75079,21,37,19,Ballard,2016-08-14,2016,08,14
2623,84728,18,21,15,Ballard,2016-08-14,2016,08,14
2624,84586,17,46,45,Ballard,2016-08-14,2016,08,14
2625,79207,17,12,29,Ballard,2016-08-14,2016,08,14
2626,83707,15,2,41,Ballard,2016-08-13,2016,08,13
2627,84280,14,14,31,Ballard,2016-08-13,2016,08,13
2628,85172,13,33,28,Ballard,2016-08-13,2016,08,13
2629,85111,13,6,41,Ballard,2016-08-13,2016,08,13
2630,84725,12,37,19,Ballard,2016-08-13,2016,08,13
2631,83947,12,4,11,Ballard,2016-08-13,2016,08,13
2632,84703,11,18,49,Ballard,2016-08-13,2016,08,13
2633,85474,10,45,51,Ballard,2016-08-13,2016,08,13
2634,83346,10,21,43,Ballard,2016-08-13,2016,08,13
2635,82969,9,25,47,Ballard,2016-08-13,2016,08,13
2636,81839,8,22,27,Ballard,2016-08-13,2016,08,13
2637,32063,7,2,0,Ballard,2016-08-13,2016,08,13
2638,85639,15,45,45,Ballard,2016-08-12,2016,08,12
2639,84058,14,52,8,Ballard,2016-08-12,2016,08,12
