,Duration,Closure Hour,Closure Minute,Closure Second,Bridge,Date,Year,Month,Day
1838,84468,11,6,38,Ballard,2016-05-25,2016,05,25
1839,85656,10,28,0,Ballard,2016-05-25,2016,05,25
1840,39181,10,14,38,Ballard,2016-05-25,2016,05,25
1841,84535,21,2,57,Ballard,2016-05-25,2016,05,25
1842,80091,20,27,7,Ballard,2016-05-25,2016,05,25
1843,85596,18,37,13,Ballard,2016-05-25,2016,05,25
1844,85608,18,20,35,Ballard,2016-05-25,2016,05,25
1845,77723,18,1,15,Ballard,2016-05-25,2016,05,25
1846,85431,15,31,21,Ballard,2016-05-24,2016,05,24
1847,79620,15,9,33,Ballard,2016-05-24,2016,05,24
1848,72897,12,52,2,Ballard,2016-05-24,2016,05,24
1849,42230,9,1,28,Ballard,2016-05-24,2016,05,24
1850,77864,20,38,48,Ballard,2016-05-24,2016,05,24
1851,77256,18,12,18,Ballard,2016-05-24,2016,05,24
1852,85132,15,34,38,Ballard,2016-05-23,2016,05,23
1853,81450,15,5,49,Ballard,2016-05-23,2016,05,23
1854,83557,13,36,40,Ballard,2016-05-23,2016,05,23
1855,83361,12,42,51,Ballard,2016-05-23,2016,05,23
1856,85581,11,48,7,Ballard,2016-05-23,2016,05,23
1857,85002,11,17,29,Ballard,2016-05-23,2016,05,23
1858,81964,10,46,24,Ballard,2016-05-23,2016,05,23
1859,41507,9,27,39,Ballard,2016-05-23,2016,05,23
1860,85413,20,54,19,Ballard,2016-05-23,2016,05,23
1861,77894,20,26,55,Ballard,2016-05-23,2016,05,23
1862,85774,18,2,24,Ballard,2016-05-23,2016,05,23
1863,82418,17,47,58,Ballard,2016-05-23,2016,05,23
1864,80684,16,37,2,Ballard,2016-05-22,2016,05,22
1865,17658,14,56,33,Ballard,2016-05-22,2016,05,22
1866,80486,19,45,55,Ballard,2016-05-22,2016,05,22
1867,78668,18,1,3,Ballard,2016-07-12,2016,07,12
1868,75932,15,45,1,Ballard,2016-07-11,2016,07,11
1869,85558,12,45,46,Ballard,2016-07-11,2016,07,11
1870,84062,12,26,23,Ballard,2016-07-11,2016,07,11
1871,77736,11,41,50,Ballard,2016-07-11,2016,07,11
1872,23862,9,12,20,Ballard,2016-07-11,2016,07,11
1873,85907,15,40,48,Ballard,2016-07-10,2016,07,10
1874,73161,15,25,7,Ballard,2016-07-10,2016,07,10
1875,80864,11,40,41,Ballard,2016-07-10,2016,07,10
1876,85826,10,1,0,Ballard,2016-07-10,2016,07,10
1877,83616,9,46,26,Ballard,2016-07-10,2016,07,10
1878,41739,8,51,19,Ballard,2016-07-10,2016,07,10
1879,84402,20,21,57,Ballard,2016-07-10,2016,07,10
1880,84838,19,45,10,Ballard,2016-07-10,2016,07,10
1881,85674,19,12,26,Ballard,2016-07-10,2016,07,10
1882,83719,18,54,57,Ballard,2016-07-10,2016,07,10
1883,84991,18,5,22,Ballard,2016-07-10,2016,07,10
1884,81184,17,36,59,Ballard,2016-07-10,2016,07,10
1885,85979,16,5,44,Ballard,2016-07-09,2016,07,09
1886,85384,15,53,58,Ballard,2016-07-09,2016,07,09
1887,85888,15,31,6,Ballard,2016-07-09,2016,07,09
1888,85134,15,18,3,Ballard,2016-07-09,2016,07,09
1889,84094,14,54,3,Ballard,2016-07-09,2016,07,09
1890,85365,14,10,12,Ballard,2016-07-09,2016,07,09
1891,85317,13,46,45,Ballard,2016-07-09,2016,07,09
1892,82687,13,24,48,Ballard,2016-07-09,2016,07,09
1893,85440,12,16,35,Ballard,2016-07-09,2016,07,09
1894,82979,11,4,38,Ballard,2016-07-09,2016,07,09
1895,85012,10,4,7,Ballard,2016-07-09,2016,07,09
1896,39980,9,36,52,Ballard,2016-07-09,2016,07,09
1897,85423,20,39,46,Ballard,2016-07-09,2016,07,09
1898,81807,20,18,45,Ballard,2016-07-09,2016,07,09
1899,73160,18,57,30,Ballard,2016-07-09,2016,07,09
1900,82270,15,11,2,Ballard,2016-07-08,2016,07,08
1901,85965,13,56,31,Ballard,2016-07-08,2016,07,08
1902,85941,13,40,43,Ballard,2016-07-08,2016,07,08
1903,84705,13,30,35,Ballard,2016-07-08,2016,07,08
1904,83265,12,57,37,Ballard,2016-07-08,2016,07,08
1905,85700,12,0,19,Ballard,2016-07-08,2016,07,08
1906,85626,11,45,39,Ballard,2016-07-08,2016,07,08
1907,85381,11,27,33,Ballard,2016-07-08,2016,07,08
1908,85050,11,1,35,Ballard,2016-07-08,2016,07,08
1909,83264,10,35,12,Ballard,2016-07-08,2016,07,08
1910,85692,9,39,21,Ballard,2016-07-08,2016,07,08
1911,36589,9,18,23,Ballard,2016-07-08,2016,07,08
1912,85756,19,22,19,Ballard,2016-07-08,2016,07,08
1913,85089,19,8,37,Ballard,2016-07-08,2016,07,08
1914,75753,18,41,23,Ballard,2016-07-08,2016,07,08
1915,81906,15,38,35,Ballard,2016-07-07,2016,07,07
1916,81501,14,15,5,Ballard,2016-07-07,2016,07,07
1917,85960,12,46,59,Ballard,2016-07-07,2016,07,07
1918,85151,12,30,29,Ballard,2016-07-07,2016,07,07
1919,85757,12,6,11,Ballard,2016-07-07,2016,07,07
1920,85561,11,49,47,Ballard,2016-07-07,2016,07,07
1921,80639,11,30,54,Ballard,2016-07-07,2016,07,07
1922,84649,9,49,17,Ballard,2016-07-07,2016,07,07
1923,34017,9,13,22,Ballard,2016-07-07,2016,07,07
1924,77040,18,36,29,Ballard,2016-07-07,2016,07,07
1925,80480,15,58,3,Ballard,2016-07-06,2016,07,06
1926,85166,14,17,5,Ballard,2016-07-06,2016,07,06
1927,82937,13,43,13,Ballard,2016-07-06,2016,07,06
1928,84654,12,41,48,Ballard,2016-07-06,2016,07,06
1929,32232,12,11,4,Ballard,2016-07-06,2016,07,06
1930,84484,21,4,55,Ballard,2016-07-06,2016,07,06
1931,82306,20,30,10,Ballard,2016-07-06,2016,07,06
1932,83490,19,17,15,Ballard,2016-07-06,2016,07,06
1933,85301,18,24,31,Ballard,2016-07-06,2016,07,06
1934,78847,18,2,22,Ballard,2016-07-06,2016,07,06
1935,85716,15,46,25,Ballard,2016-07-05,2016,07,05
1936,83171,15,30,53,Ballard,2016-07-05,2016,07,05
1937,82730,14,32,53,Ballard,2016-07-05,2016,07,05
1938,85272,13,25,20,Ballard,2016-07-05,2016,07,05
1939,85282,13,1,40,Ballard,2016-07-05,2016,07,05
1940,85635,12,35,42,Ballard,2016-07-05,2016,07,05
1941,84202,12,20,54,Ballard,2016-07-05,2016,07,05
1942,80911,11,39,37,Ballard,2016-07-05,2016,07,05
1943,85247,9,43,40,Ballard,2016-07-05,2016,07,05
1944,85717,9,21,41,Ballard,2016-07-05,2016,07,05
1945,45011,9,6,35,Ballard,2016-07-05,2016,07,05
1946,79772,21,30,31,Ballard,2016-07-04,2016,07,04
1947,84735,19,34,58,Ballard,2016-07-04,2016,07,04
1948,83722,19,1,45,Ballard,2016-07-04,2016,07,04
1949,74992,18,10,15,Ballard,2016-07-04,2016,07,04
1950,85119,14,54,55,Ballard,2016-07-03,2016,07,03
1951,22918,14,26,11,Ballard,2016-07-03,2016,07,03
1952,84431,20,34,25,Ballard,2016-07-03,2016,07,03
1953,86031,19,57,44,Ballard,2016-07-03,2016,07,03
1954,82413,19,46,9,Ballard,2016-07-03,2016,07,03
1955,80313,18,33,6,Ballard,2016-07-03,2016,07,03
1956,78712,16,46,51,Ballard,2016-07-02,2016,07,02
1957,23608,14,33,34,Ballard,2016-07-02,2016,07,02
1958,85097,21,5,3,Ballard,2016-07-02,2016,07,02
1959,85512,20,40,28,Ballard,2016-07-02,2016,07,02
1960,84489,20,22,12,Ballard,2016-07-02,2016,07,02
1961,85311,19,45,21,Ballard,2016-07-02,2016,07,02
1962,85216,19,21,46,Ballard,2016-07-02,2016,07,02
1963,85467,18,57,17,Ballard,2016-07-02,2016,07,02
1964,85413,18,36,17,Ballard,2016-07-02,2016,07,02
1965,79267,18,14,1,Ballard,2016-07-02,2016,07,02
1966,85921,16,1,10,Ballard,2016-07-01,2016,07,01
1967,85471,15,42,43,Ballard,2016-07-01,2016,07,01
1968,85756,15,22,5,Ballard,2016-07-01,2016,07,01
1969,85151,15,6,19,Ballard,2016-07-01,2016,07,01
1970,80452,14,38,46,Ballard,2016-07-01,2016,07,01
1971,77561,12,54,33,Ballard,2016-07-01,2016,07,01
1972,83993,10,22,44,Ballard,2016-07-01,2016,07,01
1973,85542,9,38,25,Ballard,2016-07-01,2016,07,01
1974,42603,9,15,0,Ballard,2016-07-01,2016,07,01
1975,79820,20,56,0,Ballard,2016-07-01,2016,07,01
1976,84839,19,1,41,Ballard,2016-07-01,2016,07,01
1977,85941,18,24,0,Ballard,2016-07-01,2016,07,01
1978,75873,18,11,53,Ballard,2016-07-01,2016,07,01
1979,83933,15,1,6,Ballard,2016-06-30,2016,06,30
1980,85865,14,16,16,Ballard,2016-06-30,2016,06,30
1981,85818,14,2,8,Ballard,2016-06-30,2016,06,30
1982,85123,13,25,28,Ballard,2016-06-30,2016,06,30
1983,84929,12,59,10,Ballard,2016-06-30,2016,06,30
1984,85850,11,5,27,Ballard,2016-06-30,2016,06,30
1985,85945,10,50,21,Ballard,2016-06-30,2016,06,30
1986,82416,10,26,29,Ballard,2016-06-30,2016,06,30
1987,43158,9,1,54,Ballard,2016-06-30,2016,06,30
1988,83262,20,57,2,Ballard,2016-06-30,2016,06,30
1989,62773,20,2,54,Ballard,2016-06-30,2016,06,30
1990,85932,13,25,11,Ballard,2016-06-29,2016,06,29
1991,82034,13,8,43,Ballard,2016-06-29,2016,06,29
1992,83946,11,52,48,Ballard,2016-06-29,2016,06,29
1993,82240,11,8,17,Ballard,2016-06-29,2016,06,29
1994,85887,9,54,49,Ballard,2016-06-29,2016,06,29
1995,85397,9,43,4,Ballard,2016-06-29,2016,06,29
1996,77881,9,23,6,Ballard,2016-06-29,2016,06,29
1997,83426,6,56,53,Ballard,2016-06-29,2016,06,29
1998,56290,6,1,3,Ballard,2016-06-29,2016,06,29
1999,84993,21,33,26,Ballard,2016-06-29,2016,06,29
2000,83835,21,7,37,Ballard,2016-06-29,2016,06,29
2001,83358,20,20,44,Ballard,2016-06-29,2016,06,29
2002,85894,19,24,29,Ballard,2016-06-29,2016,06,29
2003,85217,19,12,59,Ballard,2016-06-29,2016,06,29
2004,83872,18,48,24,Ballard,2016-06-29,2016,06,29
2005,76191,18,1,22,Ballard,2016-06-29,2016,06,29
2006,74759,15,7,15,Ballard,2016-06-28,2016,06,28
2007,81700,11,45,55,Ballard,2016-06-28,2016,06,28
2008,82882,10,22,11,Ballard,2016-06-28,2016,06,28
2009,42761,9,18,17,Ballard,2016-06-28,2016,06,28
2010,77537,21,6,31,Ballard,2016-06-28,2016,06,28
2011,85399,18,33,32,Ballard,2016-06-28,2016,06,28
2012,77171,14,23,29,Ballard,2016-08-04,2016,08,04
2013,85360,11,46,13,Ballard,2016-08-04,2016,08,04
2014,81254,11,26,12,Ballard,2016-08-04,2016,08,04
2015,16973,9,58,25,Ballard,2016-08-04,2016,08,04
2016,80603,14,38,6,Ballard,2016-08-03,2016,08,03
2017,85282,12,55,57,Ballard,2016-08-03,2016,08,03
2018,84916,12,32,55,Ballard,2016-08-03,2016,08,03
2019,81574,12,3,41,Ballard,2016-08-03,2016,08,03
2020,85651,10,38,24,Ballard,2016-08-03,2016,08,03
2021,85021,10,23,34,Ballard,2016-08-03,2016,08,03
2022,83830,9,57,42,Ballard,2016-08-03,2016,08,03
2023,24191,9,7,44,Ballard,2016-08-03,2016,08,03
2024,83871,15,46,55,Ballard,2016-08-02,2016,08,02
2025,75804,15,0,33,Ballard,2016-08-02,2016,08,02
2026,82650,10,38,45,Ballard,2016-08-02,2016,08,02
2027,84860,9,30,14,Ballard,2016-08-02,2016,08,02
2028,13976,9,0,50,Ballard,2016-08-02,2016,08,02
2029,75490,12,49,25,Ballard,2016-08-01,2016,08,01
2030,84973,9,45,47,Ballard,2016-08-01,2016,08,01
2031,43294,9,21,25,Ballard,2016-08-01,2016,08,01
2032,74239,21,14,42,Ballard,2016-08-01,2016,08,01
2033,85052,17,40,46,Ballard,2016-08-01,2016,08,01
2034,83853,17,12,38,Ballard,2016-08-01,2016,08,01
2035,86182,16,21,7,Ballard,2016-07-31,2016,07,31
2036,85452,16,1,19,Ballard,2016-07-31,2016,07,31
2037,86086,15,38,38,Ballard,2016-07-31,2016,07,31
2038,80214,15,22,55,Ballard,2016-07-31,2016,07,31
2039,85176,13,35,26,Ballard,2016-07-31,2016,07,31
2040,82498,13,10,17,Ballard,2016-07-31,2016,07,31
2041,79271,12,2,56,Ballard,2016-07-31,2016,07,31
2042,85330,9,49,42,Ballard,2016-07-31,2016,07,31
2043,75871,9,27,14,Ballard,2016-07-31,2016,07,31
2044,39459,6,24,57,Ballard,2016-07-31,2016,07,31
2045,75478,17,14,51,Ballard,2016-07-31,2016,07,31
2046,82049,13,53,47,Ballard,2016-07-30,2016,07,30
2047,85522,12,35,2,Ballard,2016-07-30,2016,07,30
2048,78124,12,18,1,Ballard,2016-07-30,2016,07,30
2049,82729,9,51,44,Ballard,2016-07-30,2016,07,30
2050,81661,8,41,45,Ballard,2016-07-30,2016,07,30
2051,39827,7,18,14,Ballard,2016-07-30,2016,07,30
2052,82009,18,19,4,Ballard,2016-07-30,2016,07,30
2053,82017,16,59,7,Ballard,2016-07-29,2016,07,29
2054,83368,15,1,56,Ballard,2016-07-29,2016,07,29
2055,81613,14,7,55,Ballard,2016-07-29,2016,07,29
2056,83770,12,44,36,Ballard,2016-07-29,2016,07,29
2057,85807,11,56,52,Ballard,2016-07-29,2016,07,29
2058,82454,11,42,18,Ballard,2016-07-29,2016,07,29
2059,84280,10,32,7,Ballard,2016-07-29,2016,07,29
2060,15619,9,51,30,Ballard,2016-07-29,2016,07,29
2061,84571,14,9,45,Ballard,2016-07-28,2016,07,28
2062,80991,13,34,47,Ballard,2016-07-28,2016,07,28
2063,85790,12,2,43,Ballard,2016-07-28,2016,07,28
2064,84660,11,48,50,Ballard,2016-07-28,2016,07,28
2065,82217,11,17,22,Ballard,2016-07-28,2016,07,28
2066,82975,10,2,11,Ballard,2016-07-28,2016,07,28
2067,22219,9,0,16,Ballard,2016-07-28,2016,07,28
2068,85898,15,4,55,Ballard,2016-07-27,2016,07,27
2069,82794,14,50,6,Ballard,2016-07-27,2016,07,27
2070,80190,13,43,50,Ballard,2016-07-27,2016,07,27
2071,84714,11,54,4,Ballard,2016-07-27,2016,07,27
2072,85920,11,11,31,Ballard,2016-07-27,2016,07,27
2073,83911,10,57,18,Ballard,2016-07-27,2016,07,27
2074,84915,10,11,58,Ballard,2016-07-27,2016,07,27
2075,85192,9,43,56,Ballard,2016-07-27,2016,07,27
2076,76965,9,19,57,Ballard,2016-07-27,2016,07,27
2077,33853,6,37,6,Ballard,2016-07-27,2016,07,27
2078,85825,15,56,34,Ballard,2016-07-26,2016,07,26
2079,80077,15,43,41,Ballard,2016-07-26,2016,07,26
2080,78207,13,43,55,Ballard,2016-07-26,2016,07,26
2081,85941,11,21,58,Ballard,2016-07-26,2016,07,26
2082,85704,11,10,9,Ballard,2016-07-26,2016,07,26
2083,83622,10,55,46,Ballard,2016-07-26,2016,07,26
2084,85580,10,6,40,Ballard,2016-07-26,2016,07,26
2085,21843,9,48,8,Ballard,2016-07-26,2016,07,26
2086,83955,15,47,56,Ballard,2016-07-25,2016,07,25
2087,77150,15,4,57,Ballard,2016-07-25,2016,07,25
2088,81827,12,21,9,Ballard,2016-07-25,2016,07,25
2089,84673,11,2,35,Ballard,2016-07-25,2016,07,25
2090,85236,10,29,50,Ballard,2016-07-25,2016,07,25
2091,85908,10,7,32,Ballard,2016-07-25,2016,07,25
2092,84736,9,51,50,Ballard,2016-07-25,2016,07,25
2093,45287,9,19,29,Ballard,2016-07-25,2016,07,25
2094,85572,21,48,33,Ballard,2016-07-25,2016,07,25
2095,83846,21,30,6,Ballard,2016-07-25,2016,07,25
2096,82815,20,40,0,Ballard,2016-07-25,2016,07,25
2097,85870,19,32,48,Ballard,2016-07-25,2016,07,25
2098,85892,19,20,19,Ballard,2016-07-25,2016,07,25
2099,85878,19,8,41,Ballard,2016-07-25,2016,07,25
2100,79387,18,53,23,Ballard,2016-07-25,2016,07,25
2101,85920,16,51,26,Ballard,2016-07-24,2016,07,24
2102,85461,16,38,21,Ballard,2016-07-24,2016,07,24
2103,85478,16,16,51,Ballard,2016-07-24,2016,07,24
2104,81922,15,56,0,Ballard,2016-07-24,2016,07,24
2105,84235,14,34,57,Ballard,2016-07-24,2016,07,24
2106,80046,13,52,57,Ballard,2016-07-24,2016,07,24
2107,84482,12,2,34,Ballard,2016-07-24,2016,07,24
2108,85022,11,22,36,Ballard,2016-07-24,2016,07,24
2109,85942,10,56,14,Ballard,2016-07-24,2016,07,24
2110,85339,10,43,5,Ballard,2016-07-24,2016,07,24
2111,38003,10,20,45,Ballard,2016-07-24,2016,07,24
2112,81339,20,49,45,Ballard,2016-07-24,2016,07,24
2113,75235,19,20,30,Ballard,2016-07-24,2016,07,24
2114,83191,16,11,40,Ballard,2016-07-23,2016,07,23
2115,85935,15,11,22,Ballard,2016-07-23,2016,07,23
2116,79641,14,56,58,Ballard,2016-07-23,2016,07,23
2117,85986,13,0,19,Ballard,2016-07-23,2016,07,23
2118,83706,12,46,53,Ballard,2016-07-23,2016,07,23
2119,84291,11,57,14,Ballard,2016-07-23,2016,07,23
2120,85681,11,12,5,Ballard,2016-07-23,2016,07,23
2121,84524,10,53,32,Ballard,2016-07-23,2016,07,23
2122,83187,10,17,14,Ballard,2016-07-23,2016,07,23
2123,80156,9,17,22,Ballard,2016-07-23,2016,07,23
2124,46487,7,28,52,Ballard,2016-07-23,2016,07,23
2125,78924,20,16,31,Ballard,2016-07-23,2016,07,23
2126,85971,16,0,9,Ballard,2016-07-22,2016,07,22
2127,85713,15,47,14,Ballard,2016-07-22,2016,07,22
2128,85919,15,28,45,Ballard,2016-07-22,2016,07,22
2129,72952,15,17,23,Ballard,2016-07-22,2016,07,22
2130,34943,11,30,41,Ballard,2016-07-22,2016,07,22
2131,75700,21,4,43,Ballard,2016-07-22,2016,07,22
2132,8384,18,0,49,Ballard,2016-07-22,2016,07,22
2133,85281,20,16,17,Ballard,2016-07-21,2016,07,21
2134,85454,19,51,40,Ballard,2016-07-21,2016,07,21
2135,69383,19,28,15,Ballard,2016-07-21,2016,07,21
2136,84804,14,40,16,Ballard,2016-07-20,2016,07,20
2137,82373,14,6,45,Ballard,2016-07-20,2016,07,20
2138,84093,12,53,6,Ballard,2016-07-20,2016,07,20
2139,85500,12,9,39,Ballard,2016-07-20,2016,07,20
2140,85548,11,50,21,Ballard,2016-07-20,2016,07,20
2141,83802,11,27,48,Ballard,2016-07-20,2016,07,20
2142,38236,10,39,8,Ballard,2016-07-20,2016,07,20
2143,84561,21,9,43,Ballard,2016-07-20,2016,07,20
2144,79451,20,33,57,Ballard,2016-07-20,2016,07,20
2145,85084,18,30,50,Ballard,2016-07-20,2016,07,20
2146,74309,18,1,36,Ballard,2016-07-20,2016,07,20
2147,85535,14,36,47,Ballard,2016-07-19,2016,07,19
2148,82005,14,17,23,Ballard,2016-07-19,2016,07,19
2149,83838,12,58,57,Ballard,2016-07-19,2016,07,19
2150,83598,12,13,11,Ballard,2016-07-19,2016,07,19
2151,84329,11,18,49,Ballard,2016-07-19,2016,07,19
2152,82586,10,39,29,Ballard,2016-07-19,2016,07,19
2153,32979,9,31,48,Ballard,2016-07-19,2016,07,19
2154,84771,18,34,57,Ballard,2016-07-19,2016,07,19
2155,77224,18,0,8,Ballard,2016-07-19,2016,07,19
2156,83332,15,17,44,Ballard,2016-07-18,2016,07,18
2157,85750,14,22,30,Ballard,2016-07-18,2016,07,18
2158,85695,14,5,15,Ballard,2016-07-18,2016,07,18
2159,73956,13,52,5,Ballard,2016-07-18,2016,07,18
2160,35971,10,19,12,Ballard,2016-07-18,2016,07,18
2161,80478,15,51,22,Ballard,2016-07-17,2016,07,17
2162,81195,14,8,31,Ballard,2016-07-17,2016,07,17
2163,81462,12,37,10,Ballard,2016-07-17,2016,07,17
2164,83172,11,10,57,Ballard,2016-07-17,2016,07,17
2165,37224,10,12,57,Ballard,2016-07-17,2016,07,17
2166,84717,20,28,30,Ballard,2016-07-17,2016,07,17
2167,85730,19,55,54,Ballard,2016-07-17,2016,07,17
2168,83871,19,37,27,Ballard,2016-07-17,2016,07,17
2169,85781,18,51,3,Ballard,2016-07-17,2016,07,17
2170,79802,18,36,3,Ballard,2016-07-17,2016,07,17
2171,77293,16,40,58,Ballard,2016-07-16,2016,07,16
2172,79745,14,4,15,Ballard,2016-07-16,2016,07,16
2173,84081,12,10,12,Ballard,2016-07-16,2016,07,16
2174,84988,11,26,6,Ballard,2016-07-16,2016,07,16
2175,80932,10,58,21,Ballard,2016-07-16,2016,07,16
2176,35218,9,22,15,Ballard,2016-07-16,2016,07,16
2177,77434,18,48,56,Ballard,2016-07-16,2016,07,16
2178,83404,16,4,36,Ballard,2016-07-15,2016,07,15
2179,82795,15,8,30,Ballard,2016-07-15,2016,07,15
2180,80438,13,29,56,Ballard,2016-07-15,2016,07,15
2181,81626,11,47,54,Ballard,2016-07-15,2016,07,15
2182,83838,10,21,57,Ballard,2016-07-15,2016,07,15
2183,36503,9,37,39,Ballard,2016-07-15,2016,07,15
2184,81138,19,39,1,Ballard,2016-07-15,2016,07,15
2185,64464,18,6,6,Ballard,2016-07-15,2016,07,15
2186,77329,11,55,15,Ballard,2016-07-14,2016,07,14
2187,42817,9,18,32,Ballard,2016-07-14,2016,07,14
2188,83705,21,5,22,Ballard,2016-07-14,2016,07,14
2189,84075,20,15,37,Ballard,2016-07-14,2016,07,14
2190,85521,19,32,37,Ballard,2016-07-14,2016,07,14
2191,82981,19,2,56,Ballard,2016-07-14,2016,07,14
2192,74801,18,0,47,Ballard,2016-07-14,2016,07,14
2193,83448,14,42,46,Ballard,2016-07-13,2016,07,13
2194,75982,13,48,52,Ballard,2016-07-13,2016,07,13
2195,84505,10,52,35,Ballard,2016-07-13,2016,07,13
2196,85230,10,14,29,Ballard,2016-07-13,2016,07,13
2197,85622,9,47,18,Ballard,2016-07-13,2016,07,13
2198,41546,9,30,48,Ballard,2016-07-13,2016,07,13
2199,84673,20,58,1,Ballard,2016-07-13,2016,07,13
2200,78259,20,26,28,Ballard,2016-07-13,2016,07,13
2201,84433,15,17,48,Ballard,2016-07-12,2016,07,12
2202,78083,14,39,35,Ballard,2016-07-12,2016,07,12
2203,82219,12,9,47,Ballard,2016-07-12,2016,07,12
2204,31875,10,49,14,Ballard,2016-07-12,2016,07,12
2205,68147,19,33,45,Ballard,2016-07-12,2016,07,12
2206,85845,14,25,27,Ballard,2016-09-04,2016,09,04
2207,81080,14,8,5,Ballard,2016-09-04,2016,09,04
2208,84356,12,33,42,Ballard,2016-09-04,2016,09,04
2209,81649,11,54,52,Ballard,2016-09-04,2016,09,04
2210,79357,10,28,39,Ballard,2016-09-04,2016,09,04
2211,46038,8,25,47,Ballard,2016-09-04,2016,09,04
2212,80055,21,7,22,Ballard,2016-09-04,2016,09,04
2213,80167,19,17,16,Ballard,2016-09-04,2016,09,04
2214,80660,17,29,41,Ballard,2016-09-04,2016,09,04
2215,84359,15,46,9,Ballard,2016-09-03,2016,09,03
2216,86028,15,5,57,Ballard,2016-09-03,2016,09,03
2217,85340,14,53,17,Ballard,2016-09-03,2016,09,03
2218,79355,14,29,25,Ballard,2016-09-03,2016,09,03
2219,78626,18,4,32,Ballard,2016-09-03,2016,09,03
2220,85688,15,50,37,Ballard,2016-09-02,2016,09,02
2221,79936,15,32,58,Ballard,2016-09-02,2016,09,02
2222,84308,13,35,54,Ballard,2016-09-02,2016,09,02
2223,85087,12,58,7,Ballard,2016-09-02,2016,09,02
2224,82787,12,31,49,Ballard,2016-09-02,2016,09,02
2225,85025,11,22,12,Ballard,2016-09-02,2016,09,02
2226,85685,10,50,44,Ballard,2016-09-02,2016,09,02
2227,85497,10,32,24,Ballard,2016-09-02,2016,09,02
2228,84673,10,13,53,Ballard,2016-09-02,2016,09,02
2229,16113,9,38,18,Ballard,2016-09-02,2016,09,02
2230,84577,13,57,55,Ballard,2016-09-01,2016,09,01
2231,85055,13,21,2,Ballard,2016-09-01,2016,09,01
2232,85291,12,53,41,Ballard,2016-09-01,2016,09,01
2233,84872,12,31,23,Ballard,2016-09-01,2016,09,01
2234,83489,12,0,36,Ballard,2016-09-01,2016,09,01
2235,83165,11,7,7,Ballard,2016-09-01,2016,09,01
2236,82824,10,7,55,Ballard,2016-09-01,2016,09,01
2237,24734,9,1,50,Ballard,2016-09-01,2016,09,01
2238,84691,15,48,29,Ballard,2016-08-31,2016,08,31
2239,81798,15,14,15,Ballard,2016-08-31,2016,08,31
2240,85776,13,52,14,Ballard,2016-08-31,2016,08,31
2241,84702,13,36,6,Ballard,2016-08-31,2016,08,31
2242,85196,13,2,5,Ballard,2016-08-31,2016,08,31
2243,82007,12,36,53,Ballard,2016-08-31,2016,08,31
2244,85514,11,14,29,Ballard,2016-08-31,2016,08,31
2245,37194,10,50,33,Ballard,2016-08-31,2016,08,31
2246,84640,21,6,15,Ballard,2016-08-31,2016,08,31
2247,84511,20,30,44,Ballard,2016-08-31,2016,08,31
2248,84623,19,51,15,Ballard,2016-08-31,2016,08,31
2249,85714,19,17,57,Ballard,2016-08-31,2016,08,31
2250,83594,19,0,44,Ballard,2016-08-31,2016,08,31
2251,79057,18,4,23,Ballard,2016-08-31,2016,08,31
2252,85786,15,54,14,Ballard,2016-08-30,2016,08,30
2253,83107,15,35,4,Ballard,2016-08-30,2016,08,30
2254,77570,14,35,6,Ballard,2016-08-30,2016,08,30
2255,83771,11,58,44,Ballard,2016-08-30,2016,08,30
2256,82619,11,9,48,Ballard,2016-08-30,2016,08,30
2257,84424,9,55,31,Ballard,2016-08-30,2016,08,30
2258,37917,9,14,9,Ballard,2016-08-30,2016,08,30
2259,84384,19,39,58,Ballard,2016-08-30,2016,08,30
2260,83315,19,1,6,Ballard,2016-08-30,2016,08,30
2261,73489,18,3,0,Ballard,2016-08-30,2016,08,30
2262,84957,14,25,6,Ballard,2016-08-29,2016,08,29
2263,84876,13,56,43,Ballard,2016-08-29,2016,08,29
2264,82566,13,26,2,Ballard,2016-08-29,2016,08,29
2265,83337,12,18,59,Ballard,2016-08-29,2016,08,29
2266,82979,11,11,30,Ballard,2016-08-29,2016,08,29
2267,85741,10,9,37,Ballard,2016-08-29,2016,08,29
2268,85777,9,53,51,Ballard,2016-08-29,2016,08,29
2269,84704,9,40,2,Ballard,2016-08-29,2016,08,29
2270,40125,9,6,31,Ballard,2016-08-29,2016,08,29
2271,84846,20,9,30,Ballard,2016-08-29,2016,08,29
2272,78531,19,36,34,Ballard,2016-08-29,2016,08,29
2273,85547,17,18,48,Ballard,2016-08-29,2016,08,29
2274,85696,17,0,10,Ballard,2016-08-29,2016,08,29
2275,83864,16,42,42,Ballard,2016-08-28,2016,08,28
2276,81419,15,55,31,Ballard,2016-08-28,2016,08,28
2277,85863,14,28,50,Ballard,2016-08-28,2016,08,28
2278,82852,14,13,8,Ballard,2016-08-28,2016,08,28
2279,86109,13,7,53,Ballard,2016-08-28,2016,08,28
2280,83677,12,55,3,Ballard,2016-08-28,2016,08,28
2281,85984,12,6,13,Ballard,2016-08-28,2016,08,28
2282,83314,11,54,56,Ballard,2016-08-28,2016,08,28
2283,75249,11,0,37,Ballard,2016-08-28,2016,08,28
2284,85633,7,50,29,Ballard,2016-08-28,2016,08,28
2285,40451,7,32,37,Ballard,2016-08-28,2016,08,28
2286,83071,18,33,25,Ballard,2016-08-28,2016,08,28
2287,84149,17,34,3,Ballard,2016-08-28,2016,08,28
